name,brand,categories,primaryCategories,reviews_date,reviews_text,reviews_title,sentiment
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Electronics,2016-12-30T00:00:00.000Z,"['hoping', 'use', 'google', 'launcher', 'tablet', 'really', 'locked', 'change', 'launcher', 'lock', 'screen', 'still', 'cheap', 'fine', 'watching', 'movies']",A cheap tablet,positive
Amazon - Echo Plus w/ Built-In Hub - Silver,Amazon,"Amazon Echo,Smart Home,Networking,Home & Tools,Home Improvement,Smart Home Automation,Voice Assistants,Amazon Home,Amazon,Smart Hub & Kits,Digital Device 3","Electronics,Hardware",2017-12-09T00:00:00.000Z,"['two', 'dots', 'functionality', 'awesome', 'canaot', 'wait', 'see', 'improves', 'time', 'great', 'quality', 'speaker', 'build']",Best Deal Ever,positive
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Blue",Amazon,"Fire Tablets,Tablets,All Tablets,Amazon Tablets,Computers & Tablets",Electronics,2017-05-18T00:00:00.000Z,"['meh', 'works', 'find', 'difficult', 'navigate', 'also', 'ipad', 'mini', 'seems', 'less', 'intuitive', 'ipad']",amazon fire hd8,negative
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",Amazon,"Fire Tablets,Tablets,All Tablets,Amazon Tablets,Computers & Tablets",Electronics,2016-09-06T00:00:00.000Z,"['granddaughter', 'loves', 'perfect', 'gift', 'long', 'airplane', 'trip']",Great product,positive
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Amazon Echo,Virtual Assistant Speakers,Electronics Features,Home & Tools,Smart Home Automation,TVs Entertainment,Speakers,Smart Hub & Kits,Digital Device 3,Wireless Speakers,Smart Home,Home Improvement,Voice Assistants,Amazon Home,Amazon","Electronics,Hardware",2017-12-22T00:00:00.000Z,"['hoping', 'echo', 'show', 'allow', 'us', 'elevate', 'experiences', 'using', 'screen', 'options', 'calling', 'family', 'friends', 'well', 'reading', 'recipes', 'etc']",Great Addition to our Echo Plus & Dot,positive
"Fire Tablet, 7 Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Amazon,"Fire Tablets,Computers/Tablets & Networking,Tablets,All Tablets,Amazon Tablets,Frys,Computers & Tablets,Tablets & eBook Readers",Electronics,2016-07-03T00:00:00.000Z,"['nice', 'device', 'like', 'use', 'read', 'books', 'online']",Good device,positive
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,"Computers/Tablets & Networking,Tablets & eBook Readers,Computers & Tablets,Tablets,All Tablets",Electronics,2017-07-11T00:00:00.000Z,"['reliable', 'great', 'memory', 'storage', 'excellent', 'battery', 'life', 'would', 'recommend', 'young', 'old']",Great e-reader tablet,positive
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Computers,Amazon Echo,Virtual Assistant Speakers,Audio & Video Components,Electronics Features,Computer Accessories,Home & Tools,See more Amazon Echo Show Smart Assistant - White,Smart Home Automation,Electronics,TVs Entertainment,Speakers,Smart Hub & Kits,Digital Device 3,Consumer Electronics,Wireless Speakers,Home Improvement,Amazon Home,Amazon,Computer Speakers,Voice-Enabled Smart Assistants","Electronics,Hardware",2017-09-18T00:00:00.000Z,"['purchased', 'present', 'friend', 'since', 'echo', 'video', 'chat', 'check', 'quality', 'video', 'great']",Great for checking in on the house,positive
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Electronics,2017-01-23T00:00:00.000Z,"['father', 'upgraded', 'original', 'kindle', 'fire', 'model', 'happy', 'nt', 'compete', 'mainstream', 'tablets', 'likes', 'kindle', 'system', 'downloading', 'library', 'books']",A good improvement over previous models,positive
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Computers,Amazon Echo,Virtual Assistant Speakers,Audio & Video Components,Electronics Features,Computer Accessories,Home & Tools,See more Amazon Echo Show Smart Assistant - White,Smart Home Automation,Electronics,TVs Entertainment,Speakers,Smart Hub & Kits,Digital Device 3,Consumer Electronics,Wireless Speakers,Home Improvement,Amazon Home,Amazon,Computer Speakers,Voice-Enabled Smart Assistants","Electronics,Hardware",2017-12-12T00:00:00.000Z,"['loving', 'amazon', 'echo', 'show', 'makes', 'life', 'easier', 'love', 'able', 'ask', 'weather', 'going', 'play', 'music', 'asking', 'alexa', 'also', 'love', 'able', 'video', 'call', 'friends', 'family', 'echo', 'show', 'alexa', 'app', 'overall', 'great', 'product']",Great Device,positive
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Blue",Amazon,"Fire Tablets,Tablets,All Tablets,Amazon Tablets",Electronics,2017-03-04T00:00:00.000Z,"['second', 'kindle', 'love', 'lightweight', 'simple', 'fast', 'convenient', 'trips', 'fits', 'bag', 'without', 'weighing']",Everything you expect from Amazon,positive
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Blue",Amazon,"Fire Tablets,Tablets,All Tablets,Amazon Tablets,Computers & Tablets",Electronics,2017-01-24T00:00:00.000Z,"['love', 'amazon', 'love', 'kindle', 'hd', 'great', 'size', 'reading', 'books', 'streaming', 'movies', 'tv', 'shows', 'great', 'sound', 'listening', 'favorite', 'music', 'less', 'ca', 'nt', 'beat', 'versatility', 'little', 'device']",great Amazon device,positive
"Fire Tablet with Alexa, 7"" Display, 16 GB, Magenta - with Special Offers",Amazon,"Tablets,Fire Tablets,Electronics,iPad & Tablets,Android Tablets,Computers & Tablets,All Tablets",Electronics,2016-12-18T00:00:00.000Z,"['bought', 'tablet', 'cheaper', 'model', 'quit', 'working', 'found', 'cloud', 'items', 'already', 'available', 'prime', 'member']",Easy access to my magazines and books.,negative
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Electronics,2016-12-24T00:00:00.000Z,"['fast', 'good', 'lighting', 'got', 'gb', 'space', 'best', 'gift', 'ive', 'bought', 'bookreader']","wow, over the top happy",positive
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Blue",Amazon,"Fire Tablets,Tablets,All Tablets,Amazon Tablets,Computers & Tablets",Electronics,2017-01-16T00:00:00.000Z,"['second', 'kindle', 'items', 'learn', 'love', 'easy', 'get', 'around', 'apps']",Love my kindle,positive
"Fire Tablet, 7 Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Amazon,"Fire Tablets,Computers/Tablets & Networking,Tablets,All Tablets,Amazon Tablets,Frys,Computers & Tablets,Tablets & eBook Readers",Electronics,2017-04-28T00:00:00.000Z,"['daughter', 'loves', 'read', 'books', 'watch', 'movies']",We love the books that you can read.,positive
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Amazon,"Computers,Fire Tablets,Electronics Features,Computer Accessories,Tablets,Top Rated,Amazon Tablets,Electronics,Kids' Tablets,iPad & Tablets,Cases & Bags,Electronics, Tech Toys, Movies, Music,Computers & Tablets",Electronics,2017-01-23T00:00:00.000Z,"['bought', 'tablet', 'year', 'old', 'loves', 'watch', 'videos', 'nursery', 'rhymes', 'bubble', 'guppies', 'finally', 'get', 'housework', 'done', 'without', 'interruption', 'user', 'friendly', 'even', 'year', 'old', 'figure']",Keeps My 2 Year Old Entertained,positive
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,"Computers/Tablets & Networking,Tablets & eBook Readers,Computers & Tablets,Tablets,All Tablets",Electronics,2017-01-18T00:00:00.000Z,"['tablet', 'good', 'kids', 'adults', 'price', 'screen', 'resolution', 'also', 'selling', 'point']",Good tablet for price,positive
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Amazon,"Computers,Fire Tablets,Electronics Features,Computer Accessories,Tablets,Top Rated,Amazon Tablets,Electronics,Kids' Tablets,iPad & Tablets,Cases & Bags,Electronics, Tech Toys, Movies, Music,Computers & Tablets",Electronics,2017-04-07T00:00:00.000Z,"['grandson', 'really', 'enjoys', 'tablet', 'ease', 'use', 'lots', 'different', 'educational', 'programs', 'must', 'remember', 'charge', 'tablet', 'everynight']",My 3 yr old grandson loves it!,positive
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,"Computers/Tablets & Networking,Tablets & eBook Readers,Computers & Tablets,Tablets,All Tablets",Electronics,2016-12-16T00:00:00.000Z,"['reviewed', 'lot', 'tablets', 'bought', 'one', 'first', 'one', 'ever', 'purchased', 'tech', 'geek', 'pretty', 'easy', 'figure', 'use', 'mostly', 'bought', 'use', 'reading', 'email', 'facebook', 'browsing', 'internet', 'really', 'like', 'use', 'laptop', 'need', 'anything', 'detailed', 'use', 'laptop', 'overall', 'great', 'tablet', 'beginner', 'ca', 'nt', 'beat', 'price']",Great beginner tablet.,positive
Amazon - Echo Plus w/ Built-In Hub - Silver,Amazon,"Amazon Echo,Smart Home,Networking,Home & Tools,Home Improvement,Smart Home Automation,Voice Assistants,Amazon Home,Amazon,Smart Hub & Kits,Digital Device 3","Electronics,Hardware",2018-02-16T00:00:00.000Z,"['use', 'bathroom', 'listen', 'amazon', 'music', 'alexa', 'control', 'voice']",Great speaker,positive
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Electronics,2017-04-28T00:00:00.000Z,"['still', 'learning', 'new', 'things', 'tablet', 'easy', 'use', 'perfect', 'size']",easy to use and enjoy exploring what it would do,positive
Amazon - Echo Plus w/ Built-In Hub - Silver,Amazon,"Amazon Echo,Smart Home,Networking,Home & Tools,Home Improvement,Smart Home Automation,Voice Assistants,Amazon Home,Amazon,Smart Hub & Kits,Digital Device 3","Electronics,Hardware",2018-02-03T00:00:00.000Z,"['like', 'able', 'turn', 'lights', 'music', 'thermostat', 'home']",Awesome,positive
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Computers,Amazon Echo,Virtual Assistant Speakers,Audio & Video Components,Electronics Features,Computer Accessories,Home & Tools,See more Amazon Echo Show Smart Assistant - White,Smart Home Automation,Electronics,TVs Entertainment,Speakers,Smart Hub & Kits,Digital Device 3,Consumer Electronics,Wireless Speakers,Home Improvement,Amazon Home,Amazon,Computer Speakers,Voice-Enabled Smart Assistants","Electronics,Hardware",2017-12-23T00:00:00.000Z,"['alexa', 'show', 'really', 'well', 'put', 'together', 'main', 'reason', 'purchase', 'create', 'surveillance', 'system', 'linking', 'ring', 'doorbell', 'ring', 'floodlights', 'view', 'command', 'alexa', 'show', 'screen', 'yes', 'talk', 'get', 'results', 'almost', 'query', 'show', 'get', 'lot', 'touch', 'screen', 'great', 'video', 'calls', 'especially', 'install', 'alexa', 'app', 'family', 'cell', 'phones', 'alexa', 'scan', 'items', 'via', 'upc', 'order', 'amazon', 'tell', 'get', 'recipes', 'ask', 'spoken', 'shown', 'also', 'music', 'plays', 'see', 'lyrics', 'screen', 'use', 'amazon', 'music', 'play', 'music', 'ask', 'news', 'briefing', 'see', 'news', 'highlights', 'etc', 'speakers', 'nt', 'quite', 'standard', 'echo', 'series', 'close', 'sound', 'fills', 'room', 'nicely', 'echo', 'show', 'immediately', 'used', 'screen', 'shows', 'picture', 'choice', 'making', 'digital', 'frame', 'overall', 'device', 'nice', 'constantly', 'releasing', 'new', 'skills', 'alexa', 'use', 'seems', 'like', 'always', 'something', 'new', 'wow', 'turning', 'lights', 'adjusting', 'thermostat', 'playing', 'music', 'viewing', 'security', 'cameras', 'standard', 'duties', 'way', 'device']",Alexa is very useful,positive
Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Amazon,"Amazon Echo,Home Theater & Audio,MP3 MP4 Player Accessories,Electronics,Portable Audio,Compact Radios Stereos,Smart Hubs & Wireless Routers,Featured Brands,Smart Home & Connected Living,Home Security,Kindle Store,Electronic Components,Home Automation,Mobile Bluetooth Speakers,Home, Garage & Office,Amazon Tap,Home,Mobile Speakers,TVs & Electronics,Portable Bluetooth Speakers,Bluetooth & Wireless Speakers,Electronics Features,Frys,Speakers,Mobile,Digital Device 3,Smart Home,Home Improvement,Electronics, Tech Toys, Movies, Music,Smart Home & Home Automation Devices,Smart Hubs,MP3 Player Accessories,Home Safety & Security,Voice Assistants,Amazon Home,Alarms & Sensors,Portable Audio & Electronics,Amazon Devices,Audio,Bluetooth Speakers,MP3 Accessories,All Bluetooth & Wireless Speakers",Electronics,2017-02-13T00:00:00.000Z,"['bought', 'couple', 'friends', 'big', 'hit', 'useful']",A Gift!,positive
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Electronics,2017-01-23T00:00:00.000Z,"['tablet', 'great', 'kids', 'adults', 'little', 'knowledge', 'computers', 'handles', 'easily', 'plenty', 'storage']",Works very well especially for non tech people,positive
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Electronics,2017-03-14T00:00:00.000Z,"['great', 'tablet', 'great', 'people', 'nt', 'need', 'lot', 'apts', 'store', 'lot', 'nt', 'heat', 'light', 'weight']",Love it.,positive
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta",Amazon,"Tablets,Fire Tablets,Electronics,Computers,Computer Components,Hard Drives & Storage,Computers & Tablets,All Tablets",Electronics,2017-01-06T00:00:00.000Z,"['bought', 'affordable', 'alternative', 'ipad', 'mini', 'liked', 'expandable', 'storage', 'option', 'size', 'super', 'easy', 'use', 'unfortunately', 'granddaughter', 'wanted', 'ipad', 'mini', 'go', 'apple', 'products', 'ended', 'returning', 'hindsight', 'kept']",Excellent product but granddaughter wanted an iPad,positive
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Computers,Amazon Echo,Virtual Assistant Speakers,Audio & Video Components,Electronics Features,Computer Accessories,Home & Tools,See more Amazon Echo Show Smart Assistant - White,Smart Home Automation,Electronics,TVs Entertainment,Speakers,Smart Hub & Kits,Digital Device 3,Consumer Electronics,Wireless Speakers,Home Improvement,Amazon Home,Amazon,Computer Speakers,Voice-Enabled Smart Assistants","Electronics,Hardware",2017-12-27T00:00:00.000Z,"['great', 'addition', 'alexa', 'products', 'amazon', 'works', 'great', 'kitchen', 'better', 'voice', 'recognition', 'sound', 'onscreen', 'display', 'information', 'helpful', 'video', 'capability', 'watching', 'instructional', 'videos', 'even', 'playing', 'music', 'videos', 'workingcooking', 'also', 'scroll', 'personal', 'photos', 'picture', 'displayall', 'echo', 'show', 'wonderful', 'addition', 'well', 'worth', 'especially', 'get', 'sale']",Great household assistant,positive
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Computers,Amazon Echo,Virtual Assistant Speakers,Audio & Video Components,Electronics Features,Computer Accessories,Home & Tools,See more Amazon Echo Show Smart Assistant - White,Smart Home Automation,Electronics,TVs Entertainment,Speakers,Smart Hub & Kits,Digital Device 3,Consumer Electronics,Wireless Speakers,Home Improvement,Amazon Home,Amazon,Computer Speakers,Voice-Enabled Smart Assistants","Electronics,Hardware",2017-12-09T00:00:00.000Z,"['great', 'sound', 'picture', 'using', 'baby', 'monitor', 'still', 'new', 'alexa', 'still', 'learning']",Nice product,positive
Amazon - Echo Plus w/ Built-In Hub - Silver,Amazon,"Amazon Echo,Smart Home,Networking,Home & Tools,Home Improvement,Smart Home Automation,Voice Assistants,Amazon Home,Amazon,Smart Hub & Kits,Digital Device 3","Electronics,Hardware",2017-12-01T00:00:00.000Z,"['love', 'product', 'love', 'everything']",Echo plus,positive
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",Amazon,"Fire Tablets,Tablets,All Tablets,Amazon Tablets,Computers & Tablets",Electronics,2017-05-13T00:00:00.000Z,"['love', 'table', 'yo', 'gives', 'sense', 'independence', 'wants', 'sense', 'calmness', 'knowing', 'control', 'gets', 'long', 'spend', 'screen', 'time']",Great tablet for kids,positive
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",Amazon,"Fire Tablets,Tablets,All Tablets,Amazon Tablets,Computers & Tablets",Electronics,2017-04-18T00:00:00.000Z,"['child', 'loves', 'playing', 'kindle', 'fire', 'entertaining', 'educational']",Great for kids,positive
"Kindle Oasis E-reader with Leather Charging Cover - Merlot, 6 High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers",Amazon,"eBook Readers,E-Readers & Accessories,Amazon Book Reader,Computers & Tablets,Amazon Ereaders,Kindle E-readers,E-Readers","Electronics,Media",2016-11-18T00:00:00.000Z,"['kindles', 'excellent', 'device', 'book', 'lovers']",A gift for booklovers,positive
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Amazon,"Computers,Fire Tablets,Electronics Features,Computer Accessories,Tablets,Top Rated,Amazon Tablets,Electronics,Kids' Tablets,iPad & Tablets,Cases & Bags,Electronics, Tech Toys, Movies, Music,Computers & Tablets",Electronics,2016-10-14T00:00:00.000Z,"['excellent', 'tablet', 'withstands', 'special', 'needs', 'grandson']",Great tablet,positive
"Fire Tablet with Alexa, 7"" Display, 16 GB, Magenta - with Special Offers",Amazon,"Tablets,Fire Tablets,Electronics,iPad & Tablets,Android Tablets,Computers & Tablets,All Tablets",Electronics,2016-12-02T00:00:00.000Z,"['love', 'kindle', 'best', 'size', 'price', 'wonderful', 'applications', 'download', 'reading', 'play', 'movies', 'music', 'plus', 'rating']",Great Amazon product,positive
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Computers,Amazon Echo,Virtual Assistant Speakers,Audio & Video Components,Electronics Features,Computer Accessories,Home & Tools,See more Amazon Echo Show Smart Assistant - White,Smart Home Automation,Electronics,TVs Entertainment,Speakers,Smart Hub & Kits,Digital Device 3,Consumer Electronics,Wireless Speakers,Home Improvement,Amazon Home,Amazon,Computer Speakers,Voice-Enabled Smart Assistants","Electronics,Hardware",2017-10-19T00:00:00.000Z,"['couple', 'echos', 'wonderful', 'everything', 'like', 'turn', 'lights', 'tv', 'granddaughter', 'love', 'asking', 'question']",Love them,positive
